text,text_asli,inventaris_ref,tanggal_perkiraan,source,corpus_asal,volume,corpus_id,pelabuhan_disebut,skor_pdr_drainase,skor_etr_retensi,skor_hak_adat,skor_pelayaran,skor_sengketa,skor_syahbandar,skor_tidak_relevan,tema_dominan,skor_dominan,low_confidence,tahun,dekade
"31 Januari 1730.
11: Batavia

1848
"" 5537
Folio 5252 — 5261 Daftar surat-surat
elle
"" 5262 — 5536 Salinan asli surat oleh Gubernur
Jenderal dan para Raad van Indien kepada
Sidang Tuan-Tuan XVII,
diberi tanggal 31 Januari 1730.
Daftar surat-surat oleh Gubernur
Jenderal Diderik Durven dan Raad
Ekstraordiner Michiel Westpalm sebagai
komisioner atas pekerjaan tambang
di Hindia yang dikirim kepada
Sidang Tuan-Tuan XVII, tanggal
31 Januari 1730.
"" 5538 — 5545 Surat asli oleh dan kepada seperti
di atas [tidak terbaca] dan juga diberi tanggal
31 Januari 1730.
Jilid ke-11
Per kapal-kapal pengiriman ketiga
1730.
Daftar surat-surat
serta surat-surat dari Batavia
yang diterima.
—
—

1848
Folio 5546 — 5561 Salinan surat oleh penambang
Johan Wijnberg, Residen di
Soccawaijana kepada yang tersebut di atas
para komisioner, ditulis pada
26 Desember 1729.
"" 5562 — 5584 Ekstrak buku harian di Coccawaijana
dijalankan sejak 7 September sampai 25
Desember 1729.
"" 5613
"" 5585 — 5586 Daftar para militer dan pekerja tambang
di bawah 26 Desember 1729 baik di
Pagger di Soccawaijana maupun di gunung-gunung Parrang dan Passir angin
yang pernah ditempatkan.
Semua
"" 5587 — 5600 Surat asli oleh Gubernur
Jenderal M:r: Diderik Durven
terpisah kepada sidang
Tuan-Tuan XVII ditulis,
diberi tanggal 31 Januari 1730.
5601 — 5604 Salinan tersebut oleh dan kepada seperti di atas —
dari 30 November 1729. —
""5605 — 5606 Salinan surat oleh yang tersebut di atas
[tidak terbaca]
"" diberikan tentang perilaku dari
Raad van Justitie M:r: Cornelis van
Gaasbeeck dalam memohonkan",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2118 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2118,31 Januari 1730,globalise_obp,globalise,,128,Barus; Padang; Pariaman; Pulau Cingkuak,0.22388572990894318,0.11338308453559875,0.13155975937843323,0.2768860161304474,0.1345341056585312,0.41449883580207825,0.12648814916610718,syahbandar,0.41449883580207825,True,1730,1730
"27 Februari 1730
23 Maret 1730
4: Batavia

F:o 6896 sampai 6397 Register surat-surat
„6398 — 6401 Surat asli oleh Gubernur
Jenderal dan para Raden van Jndien
kepada para Heer Bewindhebbers dari
Perusahaan Hindia Timur, untuk Kamar
Amsterdam, dikirim, bertanggal 13
Februari 1730.
„ 6402 — 6406 Juga begitu oleh Gubernur Jen:
Mr: Diderik Durven dan Raad
Extraord:s M: Westpalm sebagai ditunjuk
„„komisaris atas tambang-tambang Hindia
epada pertemuan para Heeren
Tujuh Belas ditulis pada 13 Februari 1730.
Bagian keempat belas
Per kapal teh Pallas
Register surat-surat
dan kertas-kertas dari Batavia
yang datang
1730

„6411
„6440
„6478—
F:o 6407— Laporan dari Essayeur John
Andreas Bolleman mengenai
percobaannya dan temuan dari
Passsirangin
beberapa bijih dari gunung
dari pekerjaan Westpalm, bertanggal
6 Februari 1730.
„ 6408 — 6410 Tiga catatan dari nakhoda, para awak
„„dan perwira lain yang kembali dengan
kapal teh de Pallas
Daftar perlengkapan dan awak
dari kapal itu
Altige
„6412 — 6439 Instruksi kepada para atasan dari kapal
yang tersebut di atas untuk pedoman dalam perjalanan ke Tanah Air, juga diberikan, bertanggal
13 Februari 1736
— Liquidasi provisiil lanjutan atas
barang-barang retour dari Hindia untuk Tahun 1730.
„6441 — 6443 Salinan surat oleh Gubernur dan Raden
kepada Jan de La fontain,
dan Raden di Caap yang ditulis,
pada tanggal 13 Februari 1730.
P:r kapal teh kedua
Schuijtwijk sampai di Caap, dan dari
sana dengan Pallas kembali ke sini dikirim:
„ 6444 — 6445 Register surat-surat
„ 64",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2121 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2121,27 Februari 1730; 23 Maret 1730; 13 Februari 1730,globalise_obp,globalise,,129,Padang; Pulau Cingkuak,0.10270901024341583,0.09899012744426727,0.05455021187663078,0.3312278687953949,0.004718369338661432,0.6793116927146912,0.0012943680630996823,syahbandar,0.6793116927146912,False,1730,1730
"Batavia
31 Maret 1731

Daftar surat &
kertas dari Batavia
yang datang
Tahun 1731
Bagian keempat belas.
Untuk pengiriman terakhir, atau
kapal teh Rygerssbroek
Dari 8318 sampai 8128 Daftar kertas
8129 — 8246 Surat asli umum oleh
Gubernur Jenderal dan Dewan
Hindia kepada Perhimpunan
Tuan-Tuan XVII yang ditulis,
dibertanggal 31 Maret 1731.
8249: = Daftar kertas mengenai
pekerjaan tambang Hindia.
di tahun 173
1e o 1730.
18.  1

8265
8289 — 8337.
Dari 8250 sampai 8264. Surat asli oleh Gubernur
Jenderal Diderik Durven, dan Raad
luar biasa Michiel Westpalm, sebagai
komisaris atas tambang yang disebutkan tadi, kepada
seperti di atas yang disebutkan: di bawah tanggal tersebut di atas
8207 Sebuah salinan surat oleh seperti di atas kepada
Gubernur dan dewan di Amboina yang disebut
tertanggal 29 Januari 1731.
8268—- 8277 Sebuah yang sama yang sama kepada Gubernur dan Ka
di Ternate dari 9 Februari 1731.
8278— 8286 Dua yang sama yang sama, kepada Gubernur er
Raad dari Makassar, tanggal 20 [tidak terbaca]
1730, dan 28 Februari 1731.
8287 — 8288 Ekstrak resolusi dari Jenderal dan
raja-raja tanggal 28 Desember 1730, di mana vo
dinyatakan, seorang essayeur, seorang penambang, dan
empat pekerja tambang untuk dikirim ke Makassar
Empat salinan surat oleh residen
di Poccawayana Johan Wynberg

Lo 811s
8358
8371 — 8372
kepada para komisaris yang disebutkan di atas: yang
tanggal 23 November 1730",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2153 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2153,31 Maart 1731,globalise_obp,globalise,,130,Padang,0.059729158878326416,0.025650497525930405,0.024191487580537796,0.04769127815961838,0.008924760855734348,0.12557382881641388,0.004815660882741213,syahbandar,0.12557382881641388,True,1731,1730
"Tahun 1730.
Diterima.
Pada 3 April per chialoup
Pada 8 April per kapal
Pada 10 April per kapal
Pada 11 April per depatijael
Pada 4 Mei per pantjallang

Daftar folio
Cheribon
rangkaian tetap . . . . . . . . Surat dari residen di Cheribon, yaitu koopman Ian Donker van der Hoff dan boekhouder Ian du Forest kepada Yang Mulia di Batavia, bertanggal 21 Maret 1730 - - - - - - - - - - - - - - - - -
Padmos - - - - - - - - - - - - Surat dari dan kepada seperti di atas, bertanggal akhir Maret 1730. - - - - - - - - - - - - - - - - -
velserhoofd - - - - - - - Surat dari sesama residen Cheribon kepada Yang Mulia di Batavia, bertanggal 7 April 130[tidak terbaca].
de beschilter - - - - - - - - Surat dari dan kepada seperti yang di atas, bertanggal 8 April [tidak terbaca].
de Haij - - - - - . - - - . - Surat dari dan kepada demikian pula, bertanggal 28 [tidak terbaca] berikutnya.
Laporan mengenai penanaman baru kopi.
Permintaan bahan-bahan untuk keperluan kantor Cheribon.
Pada 5 Mei oleh sekretariat Terjemahan surat Jawa dari para pangeran Cheribon, kepada Yang Mulia di Batavia - - - -
Pada 15 [tidak terbaca] oleh sekretariat Terjemahan tulisan Jawa dari tomm: Anga dired, [tidak terbaca] dari Bandhoen kepada Yang Mulia di Batavia.
Terjemahan tulisan Jawa [tidak terbaca]
boonen - - - - - - - - - - - - - - - - - - - - - -
Suksesstreey.
dan pada tahun 1730 diterima dari
Daftar surat",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2170 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2170,1730,globalise_obp,globalise,,131,Padang,0.2046397626399994,0.127938374876976,0.1418154090642929,0.42213234305381775,0.13341523706912994,0.44242194294929504,0.02655657008290291,syahbandar,0.44242194294929504,True,1730,1730
"1.
F4494 sampai 4604 Salinan pertimbangan tertulis dari Raad ord:s Wijbrand Blom mengenai perdagangan yang dijalankan dan telah berakhir di Malabar sejak awal September 1730 sampai akhir April 1731, dengan hal-hal lain yang lebih lanjut yang berkaitan dengannya, yang olehnya pada Agustus 1731 diajukan untuk advisnya di Raad van Indien: Di margin dari tulisan ini disertakan catatan-catatan untuk sanggahan terhadapnya, disusun oleh Raden van Indien van Cloon, van der Schuur, van Baarle, de Witte van Schooten, dan sekretaris pertama Gustaaff Willem van Jmhoff
Register der Brieven
en Papieren van Batavia
overgekomen
Tahun 1732
Bagian kesembilan

51.
„4608
14609
„ 4649
ditetapkan tanggal 29 Januari 1732, yang merupakan bagian dari
pertimbangan-pertimbangan tersebut di atas yang menyertai empat memorien berikut
F:o 4605 sampai 4606 Dua memoria atau penunjukan atas retouren dan barang-barang lainnya yang dikirim, keuntungan yang diperoleh dan pemasukan, serta beban-beban yang terjadi di Pantai Mallabar dan perbandingan dari dua pos terakhir tersebut satu sama lain sejak tahun 16 [tidak terbaca]/1 sampai 17 13/30.
Sama seperti di atas dalam Direksi Curalle
4648
Memoria yang menunjukkan dengan harga berapa Ducat Eropa sejak tahun 172/4 sampai 17 2/9 di Gamron dan Bassoura telah dibeli
4631 delapan laporan asli dari para komisaris dari Dewan Kehakiman kepada Pemerintahan Tinggi India yang disampaikan mengenai kunjungan yang mereka lakukan terhadap barang-barang milik pribadi di kapal-kapal yang berangkat dari Batavia baik ke tanah air maupun ke kantor-kantor India, di belakang masing-masing dari Ekstrak",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2179 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2179,29 Januari 1732,globalise_obp,globalise,,132,Padang; Pulau Cingkuak,0.5316957235336304,0.3093496263027191,0.09238027036190033,0.9212160110473633,0.3654566705226898,0.48450198769569397,0.0008426422136835754,pelayaran,0.9212160110473633,False,1732,1730
"No. 1421
kapal 'tland
""surat kecil dari direktur Jacob Sadelijn dan dewan
kepada hooglijk kepada Yang Mulia di Batavia
ditanggal 10 Februari 1731.
pernyataan tentang tali [tidak terbaca] yang ditolak
pada kapal delfland - - - - - - - - - "" 9.
pada 14 Juli p:r register der papieren
- - - - "" 10.
-
surat dari direktur dan dewan yang sama kepada
Yang Mulia yang sangat terhormat pada 11 Maret 1731"" 19
diambil dalam sidang di hooglijk sejak 38=e
resol:
November pass:o sampai 5 dari bulan yang tersebut di atas.
surat-surat datang dan
pergi dari dan ke luar dan dalam
"" 211.
Compt:n:
-
--
buku harian yang dipegang di hooglijk sejak p=mo
7ber: sampai ult:o xber: tahun ini. . . . . . . "" 379.
buku harian yang dipegang dalam pattena
sen terakhir pada [tidak terbaca] - - - - - - - - - "" 480.
surat-surat yang dipertukarkan antara para pegawai
Cassembasaarse dan para residen di 's raja
munt sejak 4 November 1730.
- - "" 516.
sampai 21 Februari yang lalu
kapal meerlust wgwoot
3:
- - - - - - - - - - - "" 97.
Daftar dari surat-surat demikian
dan lampiran-lampiran penting
sebagaimana dalam ini berturut-turut di
isikan
received
dari.
MLenarlos
dipertukarkan",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2195 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2195,10 februari 1731; 11 maart 1731; 14 juli 1731; 4 november 1730; 21 februari (tahun tidak disebut),globalise_obp,globalise,,133,Padang,0.45713672041893005,0.27747300267219543,0.2887696325778961,0.7631309032440186,0.21255874633789062,0.9349912405014038,0.0025286469608545303,syahbandar,0.9349912405014038,False,1731,1730
"Batavia.

32. 11
„ 3223—3250 Salinan autentik resolusi rahasia yang diambil oleh
Jenderal dan Dewan sejak
15 April sampai 17 November 1732.
„ 3251—3256 Salinan surat rahasia yang dikirim oleh Jenderal dan
Dewan kepada Penguasa Rijkloff
Duijvens di Samarang tertanggal 18 November
1732
„ 3257—3281 Surat asli terpisah dari Gubernur
Jenderal dan Dewan Hindia di Batavia
kepada Perhimpunan Para Tuan XVII
ditulis, bertanggal 8 Desember 1732, mengenai
pekerjaan pemusnahan di
Maluku
F„o 3211 sampai 3212 Register surat-surat yang berkaitan dengan perkara
Tentang Pantai Timur Jawa
„ 3213—3222 Surat rahasia asli dari Jenderal
[tidak terbaca] kepada pertemuan Para Tuan Tujuh
belas ditulis pada tanggal 8 Desember 1732
Tahun 1733
Register surat-surat
 dan dokumen dari Batavia
yang datang
Bagian keenam
C
te

3211.
Pekerjaan tambang.
„ 3284—3299 Surat asli dari Gubernur
Jenderal Dirk van Cloon dan Raad Extra
Ord: Abraham Patras sebagai komisaris
yang ditulis kepada
Perhimpunan Para Tujuh Belas tertanggal
8 Desember 1732
F:o 3382 sampai 3283 Register dokumen yang berkaitan dengan [tidak terbaca], F: 326 sampai 3331 Salinan surat dari Gubernur dan Dewan
„ 3300—3312 Salinan surat dari opperkoopman &
kepala penguasa di tambang Pillidase
Willem Maurits Bruijnink dan Dewan
kepada para komisaris yang disebutkan di atas,
ditulis pada 18 September 1732
„ 3313—3321 Demikian juga demikian, bertanggal 13 Oktober 1732
„ 3322—3323 Dua salinan laporan dari Johan Michael
Koster kepada Bruijnink yang disebutkan di atas,
diserahkan
mengenai percobaan yang ditarik pada E",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2210 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2210,8 December 1732,globalise_obp,globalise,,134,Padang; Pulau Cingkuak; Salido,0.08472911268472672,0.06608349084854126,0.05208601802587509,0.047757863998413086,0.06903792917728424,0.2123136669397354,0.0030515100806951523,syahbandar,0.2123136669397354,True,1732,1730
"Batavia, 10 Februari 1733.

Tahun 1733.
Jilid kedelapan
Melalui kapal-kapal balik pada pengiriman ketiga
F:o 3862 sampai 3873 Register surat-surat
„ 3874 — 4351 Surat-surat umum asli dari
Gubernur Jenderal dan Dewan Hindia
ke Batavia kepada Sidang Tuan-Tuan
Tujuh Belas, ditulis dan bertanggal 10 Febru-
ari 1733, dengan sebuah poskripum.
„ 4352 — 4353 Register surat-surat yang berkaitan dengan
pekerjaan tambang di Hindia dari Batavia
dikirim. —
„ 1354 4363 Surat asli oleh Gubernur Jenderal
Dirk van Cloon dan Raad Extra-
ord: Abraham Patras sebagai komisaris
atas pekerjaan tambang tersebut kepada
Sidang Tuan-Tuan Tujuh Belas, di-
tulis pada tanggal 10 Februari 1733.
Register surat-surat
dan kertas-kertas dari Batavia
yang datang

F: 4364 sampai 1376 Dua salinan surat dari onderkoopman &
kepala penguasa di tambang Silida
Willem Maurits Bruynink & Dewan ke
para komisaris yang tersebut di atas, ditulis
bertanggal 25 November 1732 dan 1 Januari 1733
tentang yang telah terjadi dan yang dilakukan
di tambang emas di Sumatra sejak 22 Juli sampai 31 Desemb: 1732
„ 4468 — 4477 Delapan salinan surat oleh tersebut di atas
Willem Maurits Bruijnink, baik kepada
penguasa dan Dewan di Padang, maupun
kepada koopman & inspektur tambang
Johan Andries Bollman dan
tambang meester Andries Broekman, ditulis
pada 29 September, 1 Oktober, dua pada 14
November, 15 tersebut, 7, 11 dan 24 Desemb: 1732
„ 4478 — 4436 Delapan yang sama demikian juga oleh penguasa
dan Dewan di Padang serta inspektur & tambang meester tersebut di atas kepada vo",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2212 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2212,10 Februari 1733,globalise_obp,globalise,,135,Air Bangis; Barus; Padang; Pariaman; Pulau Cingkuak; Salido,0.5211665630340576,0.2406853586435318,0.4747225046157837,0.6070518493652344,0.30466192960739136,0.7642104029655457,0.003865628968924284,syahbandar,0.7642104029655457,False,1733,1730
"15 Inkomeni
ƒ
1
2
41

Kommissanote Dapienan
Pada wevelj bagian keempat
Mallatiar
bagian pertama

dari

Mollaten 7
Tahun 1732.
diterima.
pada 14 Agustus per kapal meijnden
yang termasuk dalam laporan,
sebagaimana dalam ini telah dicatat
sebagai diterima dari
Halaman
Malabar. —
Register dari surat-surat Komisaris - - - - - - - - „ 1:
Laporan dari Tuan raad ekstra ordinaris dan
komisaris Wouter Hendrix, yang diserahkan
kepada Yang Mulia gubernur jenderal
dan para raden India di Batavia
dengan tanggal hari terakhir Mei tahun 1731 - - - - - - - - „ 62:
tiga pernyataan tentang kerusakan yang ditemukan pada
kapal 't huijs assenburg, dan perbaikan yang dilakukan
pada kapal itu di gales baai - - - - - - - - „ 433:
Dua laporan yang membicarakan kebocoran dan pemeriksaan lebih lanjut
yang dilakukan atas badan kapal tersebut bertanggal
14 Januari tahun 1732 - - - - - - - - „ 441.
Permohonan dari kapitan Ioan fredrik wernek
dan onderkooplieden Daniel Simonsz:,
adriaan Brug, francois Terburg, dan
Coenraad abrahamsz: yang memohon
tetap berada di luar pemungutan pajak atas kelebihan
jumlah yang di atas kurs dari
cochimee fanums yang diterima di kas comp„s - - - - - - - - - - - - „ 447:
Plakat yang diumumkan untuk menaikkan dan menurunkan
jenis-jenis mata uang - - - - - - - - - - - -
453
Plakat untuk pembatalan plakscheift yang sama
dan penetapan kurs jenis-jenis mata uang menurut perintah
pemerintahan India yang tinggi yang dikeluarkan. . . . „ 456:
vertaag
E
.-",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2249 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2249,Anno 1732; dan beberapa isi bertanggal terakhir Mei 1731 serta 14 Januari 1732,globalise_obp,globalise,,136,Tidak diketahui,0.08971346169710159,0.11951085925102234,0.014601614326238632,0.02019663341343403,0.014295686967670918,0.11944665759801865,0.0009128307574428618,etr_retensi,0.11951085925102234,True,1732,1730
"Prk.
17 Intonende E. .
2143
p

---

Souratta
Tahun 1732;—
6
Bagian Pertama:

---

Register dari Soda
Tahun 1732
diterima
[tidak terbaca]
beberapa surat dan lampiran
sebagaimana di bawah ini dicatat
maka diterima;
Souratta hlm.:
Surat dari direktur Pieter Laurens
Phoonsen dan dewan di Souratta
kepada Yang Mulia Gubernur
Jenderal dan para dewan India di Ba-
tavia bertanggal akhir Maret 1732. . . „
Resolusi-resolusi yang diambil dalam dewan polisi di
Souratta sejak 2 Mei pada yang lalu sampai akhir Maret tahun ini; . „ 161.
surat-surat masuk dan keluar - - . . . . . . . . . . . . „ 419.
surat-surat keluar dari dan ke kantor-kantor barat sejak akhir April tahun lalu
sampai seperti sebelumnya. . . . . . . . . . . . . „ 449.
salinan-salinan yang diterima dan dikirimkan. . . . „ 593.
catatan harian yang dibuat di Souratta dalam
tiga spesifikasi tentang pemberian-pemberian biasa dan luar biasa
baik di Souratta maupun Brootchia. . . . - - - - - - - „ 984.
pada 20 Juli melalui kapal Registrasi surat-surat - - - - - - - - - - „ 1.
surat-surat yang datang dan. . . . . . . . . . . . „ 477.
tahun 1731. . . . . . . . . . . . . . „ 644.
Umum.
1
6.

---

Register dari Soda
Tahun 1732
diterima
[tidak terbaca]
beberapa surat dan lampiran
sebagaimana di bawah ini dicatat
maka diterima",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2251 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2251,Anno 1732; ulto maart 1732; 20 Julij (taun 1731 untuk beberapa berkas yang terdaftar),globalise_obp,globalise,,137,Padang,0.5309661626815796,0.368632972240448,0.4931645095348358,0.734500527381897,0.22046828269958496,0.6981236934661865,0.9616780877113342,pelayaran,0.734500527381897,False,1732,1730
"Bagian pertama
Sumatra:
Pantai Barat
Tahun 1733;

Daftar isi
Tahun 1733
pada 5 Mei
dibawa oleh brigantin
bernama Hoop.
Sumatra Pantai Barat, hlm:
Register surat-surat - - - - - - - - - - - - „ 1
surat dari opperkoopman dan pejabat penguasa
mnr Fredrik Hendrik Mumme, bersama-sama
dengan dewan di Padang kepada Tuan-Tuan Yang
Mulia di Batavia bertanggal 2 April 1733 . . . . . „ 7
Resolusi yang diambil dalam dewan polisi di Pa-
dang sejak 9 Januari sampai 2
April tersebut di atas . . . . . . . . . . . „ 53
surat-surat yang datang. . . . . . . . . . . „ 109
surat-surat yang keluar dan yang masuk antara Baros sejak
17 Januari sampai 9 Maret
tahun ini . . . . . . . . . . . . . . . . . . „ 127
surat-surat yang datang dan - - - - - - - - „ 135
surat-surat yang keluar dan yang masuk antara Pulo Chino sejak
21 Januari sampai 18 Maret yang lalu . . . . . . „ 143
surat-surat yang datang dan - . . . . - - . . „ 149
surat-surat yang keluar dan yang masuk antara tambang-tambang
milik Silida sejak 10 Januari sampai 28 Maret
tahun ini . . - - - - - - - - - - - - - - - - „ 183
surat-surat demikian dan lampiran-lampiran
sebagaimana dalam ini telah ditulis dan
diterima dari—.
E",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2287 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2287,5 mei 1733,globalise_obp,globalise,,138,Air Bangis; Barus; Inderapura; Padang; Pariaman; Pulau Cingkuak; Salido; Tiku,0.4670886695384979,0.29787829518318176,0.30975401401519775,0.6673644781112671,0.32402142882347107,0.8554893136024475,0.0028063878417015076,syahbandar,0.8554893136024475,False,1733,1730
"Tahun 1734.
Diterima
pada 29 Maret per depantjall:
Pantai Timur Jawa.

pengeluaran yang dikirim ... . . . . . . . . . Missive dari opperkoopman dan gubernur Rijkhoff
Duijvensz: kepada Yang Mulia di Batavia yang ditulis pada
Surat oleh Koopman Ian Landsheer dan raad di Cheribon
kepada seperti di atas yang ditujukan pada tanggal 2 bulan Maret yang lalu - - - - - - „ 12.
Missive oleh Capitain Commandant Jan Minut dan raad kepada
sama seperti di atas yang dikirimkan pada tanggal 13 Februari terakhir - - - - - „ 13.
Terjemahan surat perintah Jawa oleh soesoe hoenang kepada mantrie annoms, yang dalam Komisinya ke Passourouang disertakan „ 17.
Dua terjemahan surat oleh radeen tommagom Sadra Winata dan
Ingabeij Djaja Lama, kepada onder bestierder mereka radeen adepattij
Natta Roessoema yang ditulis. . . . . . . . . . . . . . . . „ 18.
Dua terjemahan akta Jawa oleh sijn majsteijt kepada Sasra Winata dan Ingabeij soeta djaja yang disebutkan diberikan. . . . „
22.
Surat kecil ke Cheribon yang dikirimkan bertanggal 10 Maret tahun ini. -„
26.
_„o oleh onderkoopman dan residen Tegal Iacobus Shierens
kepada gubernur dan raad di Samarang dikirimkan, Register der Papieren - - - - - - - - - - - - - - - - - - - - - -„
pada 3 Maret anno stantij - - - - . . . . . . . . . . „ 27.
16 Maret 1734. . . . . . . . . . . . . . . . . . . . . . „ 3.
Register dari surat-surat, dan
lampiran-lampiran semacam itu, yang dalam ini secara berturut-turut telah dicatat",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2324 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2324,Anno 1734; ontvangen den 29 maart; 16 maart 1734,globalise_obp,globalise,,140,Barus; Padang,0.28567078709602356,0.4251278340816498,0.3213667869567871,0.2541848421096802,0.16735470294952393,0.49457573890686035,0.015739111229777336,syahbandar,0.49457573890686035,True,1734,1730
"1111 dan surat-surat dari Batavia yang datang
Pada tahun 1736
Bagian Ketiga
Folio 1016 sampai folio 110 Laporan para baas dan knegts, para tukang kapal
mengenai ketidakaturan dan pabrik perlengkapan kapal &c.
berkenaan dengan visitasi yang dilakukan dan
penemuan atas berbagai kapal,
baik pada kedatangannya dari
Vaderland, maupun dari kantor-kantor
Jndien &c
Register surat-surat
Ekstrak dari sebuah surat oleh pemegang kekuasaan
juga dewan di Bantam kepada
generaal dan raden, berisi bahwa
kapal Corhorn dan Goudriaen
melewati High Land van Bantam
telah berlayar terus
1112 „ 1115 Salinan laporan dari bekas kepala Jepang yang tertinggi
R: de Laver C:s: Menunjukkan siapa
yang berhak atas restitusi sejumlah uang oleh sebuah
kekeliruan yang terjadi dalam buku-buku niaga tahun 1733
/34
dari kantor itu menuntut hak
R. INIAvIA

„ 1147
„1146
„ 1145
fol 1116 „ 1134 Salinan instruksi untuk Johannes Wigmans
Hendrik Abbis dan Isaac Dias da Fonseca
yang berangkat sebagai super cargo dengan
kapal den Dam dan Alblasterdam
dari Batavia ke Canton tertanggal
4 Junij 1735:
„ 1135 „ 1138 Salinan surat oleh Jenderal dan raden
kepada para kepala penguasa quitang
di bawah kekuasaan tertinggi dari
Kaisar China yang sangat perkasa
tanggal 4 Juni 1735:
1139 „ 1140 Salinan laporan mengenai penemuan
dan nilai dari beberapa jenis
bijih dengan kapal
Loenderveen dari Pantai Barat
dibawa, bertanggal
13 dan 20 september 1735
Salinan memori dari beban-beban dan ongkos-ongkos yang ditanggung dalam
pertemuan yang diadakan",[OCR penuh tidak disimpan di DB. Sitasi arsip: NL-HaNA_1.04.02_2327 — GLOBALISE/Huygens. Teks yang diklasifikasi = kolom `text`.],NL-HaNA_1.04.02_2327,13 dan 20 september 1735,globalise_obp,globalise,,141,Padang,0.8856809139251709,0.6886516809463501,0.07883718609809875,0.9863237142562866,0.035678550601005554,0.923626720905304,0.0005625759367831051,pelayaran,0.9863237142562866,False,1735,1730
